##Temp./°C;Time/min;Mass/%;Segment
943.02802;78.0;98.84928;1
948.03699;78.5;98.84572;1
953.03699;79.0;98.84212;1
958.02802;79.5;98.83841;1
963.01801;80.0;98.83465;1
967.99597;80.5;98.83089;1
972.995;81.0;98.82705;1
978.005;81.5;98.8233;1
983.021;82.0;98.81942;1
988.03802;82.5;98.8159;1
993.07397;83.0;98.8125;1
998.11603;83.5;98.80923;1
1003.15002;84.0;98.80632;1
1008.19702;84.5;98.8037;1
1013.22101;85.0;98.8011;1
1018.25201;85.5;98.79901;1
1023.27802;86.0;98.79706;1
1028.29504;86.5;98.79545;1
1033.30798;87.0;98.79436;1
1038.323;87.5;98.79311;1
1043.33496;88.0;98.79209;1
1048.33704;88.5;98.79132;1
1053.33606;89.0;98.79064;1
1058.33105;89.5;98.79031;1
1063.34497;90.0;98.78995;1
1068.36499;90.5;98.78967;1
1073.38501;91.0;98.78955;1
1078.42896;91.5;98.78971;1
1083.43896;92.0;98.78999;1
1088.479;92.5;98.78987;1
1093.49902;93.0;98.78995;1
1098.50098;93.5;98.78987;1
1103.51697;94.0;98.79007;1
1108.51001;94.5;98.79023;1
1113.51294;95.0;98.79031;1
1118.52905;95.5;98.79003;1
1123.55005;96.0;98.78995;1
1128.56006;96.5;98.78975;1
1133.56104;97.0;98.78979;1
1138.55396;97.5;98.78951;1
1143.56299;98.0;98.78943;1
1148.58105;98.5;98.78935;1
1153.59998;99.0;98.7891;1
1158.604;99.5;98.78902;1
1163.61499;100.0;98.78874;1
1168.61401;100.5;98.7883;1
1173.61206;101.0;98.78784;1
1178.62598;101.5;98.78736;1
1183.63;102.0;98.78671;1
1188.63904;102.5;98.78611;1
1193.65601;103.0;98.78538;1
1198.66699;103.5;98.78466;1
1203.67798;104.0;98.78409;1
1208.69299;104.5;98.78321;1
1213.70398;105.0;98.78215;1
1218.70496;105.5;98.7811;1
1223.68604;106.0;98.77981;1
1228.69202;106.5;98.77856;1
1233.71204;107.0;98.77697;1
1238.73706;107.5;98.77548;1
1243.75903;108.0;98.77387;1
1248.771;108.5;98.7718;1
1253.78296;109.0;98.76962;1
1258.78601;109.5;98.76727;1
1263.78894;110.0;98.76505;1
1268.79602;110.5;98.7621;1
1273.79004;111.0;98.75871;1
1278.78296;111.5;98.75483;1
1283.78699;112.0;98.74905;1
1288.77502;112.5;98.74117;1
1293.77295;113.0;98.73022;1
1298.755;113.5;98.71437;1
1303.75;114.0;98.69239;1
1308.73901;114.5;98.66212;1
1313.71997;115.0;98.62113;1
1318.70496;115.5;98.56584;1
1323.68396;116.0;98.49601;1
1328.66296;116.5;98.4136;1
1329.9353;117.0;98.28198;2
1321.64564;117.5;98.15861;2
1305.62652;118.0;98.09026;2
1283.49913;118.5;98.05003;2
1257.56786;119.0;98.02889;2
1230.52723;119.5;98.01889;2
1204.42049;120.0;98.01387;2
1180.38935;120.5;98.01142;2
1158.70898;121.0;98.00984;2
1139.03326;121.5;98.00887;2
1120.76712;122.0;98.00831;2
1103.16178;122.5;98.00795;2
1085.56419;123.0;98.00758;2
1067.55007;123.5;98.00742;2
1048.86254;124.0;98.00726;2
1029.48749;124.5;98.00718;2
1009.56652;125.0;98.0071;2
989.26672;125.5;98.00698;2
968.85349;126.0;98.00694;2
948.47988;126.5;98.0067;2
928.22204;127.0;98.00661;2
908.22168;127.5;98.00649;2
888.50131;128.0;98.00632;2
869.04313;128.5;98.00628;2
849.78361;129.0;98.00632;2
830.70871;129.5;98.00624;2
811.78286;130.0;98.00604;2
792.95791;130.5;98.00605;2
774.18862;131.0;98.00568;2
755.54681;131.5;98.00552;2
737.02695;132.0;98.00532;2
718.83181;132.5;98.00516;2
701.13427;133.0;98.00499;2
683.97745;133.5;98.00475;2
667.39529;134.0;98.00459;2
651.36636;134.5;98.00443;2
635.81016;135.0;98.00427;2
620.72492;135.5;98.00419;2
606.04433;136.0;98.00399;2
591.76554;136.5;98.00382;2
577.85247;137.0;98.00362;2
564.31456;137.5;98.0035;2
551.19476;138.0;98.00334;2
538.42975;138.5;98.00326;2
526.02899;139.0;98.00314;2
513.94092;139.5;98.00302;2
502.15317;140.0;98.00286;2
490.65116;140.5;98.00269;2
479.43319;141.0;98.00253;2
468.4956;141.5;98.00245;2
457.81625;142.0;98.00229;2
