##Temp./°C;Time/min;Mass/%;Segment
927.96698;76.5;98.32612;1
932.98297;77.0;98.3162;1
938.00201;77.5;98.30632;1
943.02002;78.0;98.29626;1
948.021;78.5;98.28631;1
953.021;79.0;98.27595;1
958.02197;79.5;98.26596;1
963.013;80.0;98.25601;1
967.992;80.5;98.24613;1
972.98297;81.0;98.23636;1
977.96399;81.5;98.22693;1
982.966;82.0;98.21784;1
987.98602;82.5;98.20909;1
993.01703;83.0;98.2009;1
998.05298;83.5;98.1933;1
1003.09302;84.0;98.18619;1
1008.146;84.5;98.17972;1
1013.18903;85.0;98.17392;1
1018.216;85.5;98.16809;1
1023.23401;86.0;98.16345;1
1028.25098;86.5;98.15899;1
1033.26599;87.0;98.15529;1
1038.27795;87.5;98.15184;1
1043.28699;88.0;98.14901;1
1048.29504;88.5;98.14653;1
1053.29004;89.0;98.14444;1
1058.30603;89.5;98.14268;1
1063.32495;90.0;98.14152;1
1068.35498;90.5;98.14047;1
1073.38;91.0;98.1398;1
1078.40295;91.5;98.1398;1
1083.43005;92.0;98.13995;1
1088.44202;92.5;98.14036;1
1093.43005;93.0;98.14103;1
1098.43604;93.5;98.14227;1
1103.43201;94.0;98.14377;1
1108.44604;94.5;98.14549;1
1113.44897;95.0;98.14728;1
1118.46204;95.5;98.15001;1
1123.46899;96.0;98.1526;1
1128.48401;96.5;98.15559;1
1133.47998;97.0;98.1587;1
1138.45898;97.5;98.16164;1
1143.43701;98.0;98.16389;1
1148.41504;98.5;98.16501;1
1153.40906;99.0;98.1649;1
1158.44104;99.5;98.16468;1
1163.479;100.0;98.16434;1
1168.53101;100.5;98.16375;1
1173.56604;101.0;98.16322;1
1178.58105;101.5;98.16248;1
1183.58398;102.0;98.16173;1
1188.58606;102.5;98.16105;1
1193.58801;103.0;98.16015;1
1198.59497;103.5;98.15922;1
1203.59705;104.0;98.15858;1
1208.59705;104.5;98.15754;1
1213.61804;105.0;98.15637;1
1218.62903;105.5;98.15514;1
1223.65295;106.0;98.15379;1
1228.68103;106.5;98.15245;1
1233.68604;107.0;98.15121;1
1238.70996;107.5;98.14953;1
1243.71301;108.0;98.14777;1
1248.724;108.5;98.14608;1
1253.74194;109.0;98.14396;1
1258.75195;109.5;98.14167;1
1263.75403;110.0;98.13954;1
1268.76001;110.5;98.13695;1
1273.77295;111.0;98.13404;1
1278.76794;111.5;98.13108;1
1283.78198;112.0;98.1273;1
1288.78601;112.5;98.12199;1
1293.78601;113.0;98.1153;1
1298.78003;113.5;98.10576;1
1303.77795;114.0;98.09214;1
1308.75098;114.5;98.07253;1
1313.72595;115.0;98.04556;1
1318.70996;115.5;98.00796;1
1323.68506;116.0;97.95745;1
1328.65796;116.5;97.89284;2
1329.97803;117.0;97.7784;2
1321.58704;117.5;97.67304;2
1305.48096;118.0;97.61153;2
1283.29395;118.5;97.58021;2
1257.32397;119.0;97.56836;2
1230.25;119.5;97.56491;2
1204.125;120.0;97.56346;2
1180.09998;120.5;97.56195;2
1158.44604;121.0;97.56087;2
1138.83801;121.5;97.56001;2
1120.61206;122.0;97.5596;2
1103.03101;122.5;97.55923;2
1085.45801;123.0;97.55912;2
1067.43799;123.5;97.55912;2
1048.74304;124.0;97.55912;2
1029.36401;124.5;97.55908;2
1009.39398;125.0;97.55901;2
989.08002;125.5;97.55904;2
968.66101;126.0;97.55904;2
948.297;126.5;97.55878;2
928.06097;127.0;97.55874;2
908.05603;127.5;97.55871;2
888.37299;128.0;97.55856;2
868.94202;128.5;97.55859;2
849.72998;129.0;97.55856;2
830.66699;129.5;97.55848;2
811.73602;130.0;97.55833;2
792.91901;130.5;97.5583;2
774.15302;131.0;97.55796;2
755.44501;131.5;97.55781;2
736.96002;132.0;97.55755;2
718.78802;132.5;97.55743;2
701.08801;133.0;97.5572;2
683.95898;133.5;97.55698;2
667.46002;134.0;97.55679;2
651.50098;134.5;97.55668;2
636.03302;135.0;97.55661;2
620.98401;135.5;97.55653;2
606.33398;136.0;97.55642;2
592.08002;136.5;97.55634;2
578.19897;137.0;97.55631;2
564.703;137.5;97.5562;2
551.58197;138.0;97.55612;2
538.841;138.5;97.55605;2
526.466;139.0;97.55605;2
514.38702;139.5;97.55605;2
502.62399;140.0;97.55597;2
491.14301;140.5;97.55593;2
479.94699;141.0;97.55575;2
469.01901;141.5;97.55571;2
458.36401;142.0;97.55575;2
